obra,autor_yaml,grupo,termo_encontrado,pagina,posicao_no_texto,contexto_antes,trecho_central,contexto_depois,descartado_por_exclusao
latour_2013_aime_en,latour,inscription,inscription,1,237072,to document the development of the technologies of visualization and,inscription,"that are at the heart of scientific life, from the",0
latour_2013_aime_en,latour,inscription,inscription,1,239959,"the intellectus, but it never stops erecting bridges between one",inscription,and the next. This accounts for all the weirdness of,0
latour_2013_aime_en,latour,inscription,inscription,1,251913,"materials, the maintenance of a geometric constant compatible with the",inscription,"on a map. It does maintain itself, since it exists",0
latour_2013_aime_en,latour,inscription,inscription,1,252237,through it does not have the same prop- erties of,inscription,"documentation, or information as the properties that come and go",0
latour_2013_aime_en,latour,inscription,inscriptions,1,696638,across the often very lengthy and very trying cascade of,inscriptions,"ideographs, each of which differs from the previous one and",0
latour_2013_aime_en,latour,inscription,inscription,1,700144,to attach in an uninterrupted succession—in fact interrupted at each,inscription,by the dissimilarity between two successive stages—the narrative published along,0
latour_2013_aime_en,latour,inscription,inscription,1,700462,to see (especially in the case of alleged fraud) the,inscription,at the n - 1 level that serves as head,0
latour_2013_aime_en,latour,inscription,inscription,1,703787,The sciences start to forget how much their forms of,inscription,differ from paintings—and through how many dizzying stages chains of,0
latour_2013_aime_en,latour,inscription,inscriptions,1,731556,to maintain a constant across the dizzying transformations of distinct,inscriptions,would never succeed in reaching remote beings [habâ•›·â•›ref]. Habit is,0
latour_2013_aime_en,latour,inscription,inscriptions,1,903800,the beings of reproduction to behave as well as the,inscriptions,that allow us to know them [repâ•›·â•›dc]; ask the passage,0
latour_2013_aime_en,latour,inscription,inscriptions,1,973050,ensure the maintenance of a constant through a series of,inscriptions,the hurdle race described in Chapter 4—but to ensure the,0
latour_2013_aime_en,latour,inscription,inscriptions,1,1097344,"see, spreads through instrumentation and the quite particular ideography of",inscriptions,"[refâ•›·â•›org]. The scripts’ trajectories cadence, order, and collect, but in",0
latour_2013_aime_en,latour,inscription,inscription,1,1118951,"script that neverthe- less retains its nature as instruction, injunction,",inscription,"distribu- tion, even if it was drafted a very long",0
latour_2013_aime_en,latour,inscription,inscriptions,1,1124589,what is at stake is another series of instructions and,inscriptions,that dispatch the roles between those who “execute” and those,0
latour_2013_aime_en,latour,inscription,inscriptions,1,1188232,"same time: if this is a book, where are the",inscriptions,"the stylus, the author, and the printing press? If indifferent,",0
latour_2013_aime_en,latour,inscription,inscription,1,1188918,"other, 445 • §3-ch16 equally dizzying leap of technologies of",inscription,that make it possible to reach remote states of affairs,0
latour_2013_aime_en,latour,inscription,inscriptions,1,1236636,the Experience of Scruples • between the movement of the,inscriptions,that are necessary to reference and the movement of the,0
latour_2013_aime_en,latour,inscription,inscriptions,1,1237322,"at last. In all cases, we find ourselves confronted by",inscriptions,"instruments, signals, books, equations, models, but their meaning, their direction,",0
latour_2013_aime_en,latour,inscription,inscription,1,1251895,a planetary scale [att]; the mutual embeddedness of scripts through,inscription,arrangements that allow changes of scale and the moving of,0
latour_2013_aime_en,latour,inscription,inscriptions,1,1298030,"space, actant [ref]erence Distance and dissemblances of forms Paving with",inscriptions,Impossibility of being [pol]itics Circle productive of continuity represented or,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,7842,(74) will serve to de- fine chains of reference and,immutable mobiles,(77) by showing that reference is attached neither to the,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,8089,since it is clear that existents do not pass through,immutable mobiles,in order to persist in being (82). Although there is,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,215775,and will serve to define chains of reference existence. and,immutable mobiles,by showing that reference is attached neither to the knowing,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,216262,through a crossing [repâ•›·â•›ref] that is hard to keep in,immutable mobiles,in order to persist in sight especially when we have,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,236097,"chains of reference, and let us say that what char-",immutable mobiles,acterizes these highly original chains is that they are tiled,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,236226,and covered over with what I have come to call,immutable mobiles,The oxymoron is intentional. The expression can indeed be taken,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,236919,"on to anotherÂ€. . .Â€In the first sense, the expression",immutable mobiles,sums up the efforts of the history and sociology of,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,239290,the world itself. The gain in knowl- edge allowed by,immutable mobiles,stems precisely from the fact that the map in no,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,241156,"other in both directions, we have the impression that these",immutable mobiles,are almost miraculous! It is certainly true that at the,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobile,1,251742,one thing is certain: it does not leap from one,immutable mobile,"to another in order to discern, through the discontinuity of",0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,252901,"category mistake, we must no longer confuse the displacement of",immutable mobiles,along the cascades of reference 82 A Perilous Change of,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,278843,accessible by paving the trajectory with the two-way movement of,immutable mobiles,Readers will better appreciate the full difficulty of doing the,0
latour_2013_aime_en,latour,immutable_mobile,"immutable
             mobiles",1,313031,"transfer of constants, or, to use the technical term, of","immutable
             mobiles",—and the requirements of subsistence—maintenance in exis- tence through the,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,323802,be taken for the entirety of the risky transfer of,immutable mobiles,that the network as a whole made possible. It is,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,369691,that permit the cascades of transformations we have noted above.,immutable mobiles,"do end up traversing the universe, but it is because",0
latour_2013_aime_en,latour,immutable_mobile,"immutable
           mobiles",1,562750,imagine “trans- ports without transformation” (believing he is imitating the,"immutable
           mobiles","necessary to reference), he ends up with the exact opposite",0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,868204,"resembles reference, even if it doesn’t have the vehicle of",immutable mobiles,or the help of formalisms to get it to its,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,877271,emblem of that expulsion. Starting from the moment when the,immutable mobiles,"begin to circulate, painters had to work harder and harder",0
latour_2013_aime_en,latour,immutable_mobile,immutable mobile,1,878799,"feel themselves, too, resuscitated; but before the flight of an",immutable mobile,323 • §3-ch11 conversion is impossible. It is as though,0
latour_2013_aime_en,latour,immutable_mobile,immutable mobiles,1,900183,"be straightening out politics. Now, the transport without transformation of",immutable mobiles,"(itself misunderstood, as we must keep reminding ourselves) can do",0
latour_2013_aime_en,latour,black_box,black box,1,595303,"it from analysis, making it a carefully sealed and concealed",black box,. It may be hard to penetrate these places that,0
latour_2013_aime_en,latour,actor_network,actor-network,1,4584,"without respecting domain bounda- ries, thanks to the notion of",actor-network,"(30), which makes it possible to distinguish networks as re-",0
latour_2013_aime_en,latour,actor_network,actornetwork,1,7077,"crossing (63), which raises a problem of compatibility with the",actornetwork,theory (63). Recapitulation of the conditions for the inquiry (64).,0
latour_2013_aime_en,latour,actor_network,actor-network,1,105759,"domain boundaries, thanks to the notion of types of passes.",actor-network,which makes it possible to distinguish networks as result from,0
latour_2013_aime_en,latour,actor_network,actor-network,1,112137,"to the notion hypothesis is not so absurd, that of",actor-network,"of actor-network, Instead of wondering, for example, if Science is",0
latour_2013_aime_en,latour,actor_network,actor-network,1,112157,"notion hypothesis is not so absurd, that of actor-network. of",actor-network,"Instead of wondering, for example, if Science is a domain",0
latour_2013_aime_en,latour,actor_network,actor-network,1,122446,of irreduction —that is found at the heart of the,actor-network,theory has demonstrated its fruitfulness by authorizing a number of,0
latour_2013_aime_en,latour,actor_network,actor-network,1,152838,doubt be much better grasped by an approach of the,actor-network,"([net]) type. No, what interests our investigator about Church history",0
latour_2013_aime_en,latour,actor_network,actor-network,1,160586,of back to the example of law. compatibility with the,actor-network,theory. True and false are thus expressed within a given,0
latour_2013_aime_en,latour,actor_network,actor-network,1,205337,"compatibility with the problem of “software compatibility,” as the computer",actor-network,"theory. scientists would say, between the actor-network theory [ant] and",0
latour_2013_aime_en,latour,actor_network,actor-network,1,205393,"as the computer actor-network theory. scientists would say, between the",actor-network,theory [ant] and what we have just learned to call,0
latour_2013_aime_en,latour,actor_network,actants,1,698667,"• §2-ch9 (they shift toward other spaces, other times, other",actants,but whereas we readily allow the former to leave without,0
latour_2013_aime_en,latour,actor_network,actants,1,792551,"forms by shifting into other times, other spaces, and other",actants,"are also capable, by retroaction, of figuring the speaker as",0
latour_2013_aime_en,latour,actor_network,actor-network,1,803169,"they follow associations, whatever these may be. “The social,” in",actor-network,"theory, does not define a material different from the rest,",0
latour_2013_aime_en,latour,actor_network,actor-network,1,954809,subsist. Such at least is the starting point of the,actor-network,"theory, which the present inquiry seeks to complete. If there",0
latour_2013_aime_en,latour,actor_network,actants,1,1048626,"another space (“the clock tower”), and toward other actors or",actants,"(“Peter” and “Paul,” finally reunited after a separation). But the",0
latour_2013_aime_en,latour,actor_network,actor-network,1,1118754,"This is even, as we know, the origin of the",actor-network,theory in sociology: what is called the “technological dimension” of,0
latour_2013_aime_en,latour,actor_network,actant,1,1297946,"[fic]tion Vacillation between material and form Triple shifting: time, space,",actant,[ref]erence Distance and dissemblances of forms Paving with inscriptions Impossibility,0
latour_2013_aime_en,latour,translation,translated,1,189,Existence An Anthropology of the Moderns · bruno latour ·,Translated,"by Catherine Porter Harvard University Press Cambridge, Massachusetts London, England",0
latour_2013_aime_en,latour,translation,translated,1,1286,: an anthropology of the moderns / Bruno Latour ;,translated,by Catherine Porter. pages cm “The book was originally published,0
latour_2013_aime_en,latour,translation,translation,1,34275,"name aime: An Inquiry into Modes of Existence, the English",translation,of the French eme: Enquête sur les Modes d’Existence. If,1
latour_2013_aime_en,latour,translation,translated,1,144473,"that will be said to have been associated, mobilized, enrolled,",translated,in order to participate in the situation. There will be,0
latour_2013_aime_en,latour,translation,translation,1,145368,at all events to “pass through”—something we shall call a,translation,"At the same time, our anthropologist has understood that another",0
latour_2013_aime_en,latour,translation,translate,1,189144,"interpretive key, which will deter- mine how you are understand,",translate,and transcribe what is to follow. But if the prepositions,0
latour_2013_aime_en,latour,translation,translated,1,199641,"unexpected beings that have had to be enrolled, mobilized, shifted,",translated,in order to ensure its subsistence. The term “network” reminds,0
latour_2013_aime_en,latour,translation,translations,1,329030,up to this point you had to concern yourself with,translations,"In the place of the crossing, only a simple transport",0
latour_2013_aime_en,latour,translation,translation,1,364475,"through simple displacement, without ever jumping through any operation of",translation,They would achieve total coincidence between words and meaning and,0
latour_2013_aime_en,latour,translation,translation,1,370755,"without any transformation, of displacement without any 127 • §1-ch5",translation,all the other ways of speaking are suddenly subject to,0
latour_2013_aime_en,latour,translation,translation,1,397236,"information needs to pass through any hiatus, any discontinuity, any",translation,whatsoever—the counterexample also enlightens us as to its method. Its,0
latour_2013_aime_en,latour,translation,translation,1,402017,"be absolutely true, outside of any context, apart from any",translation,by a rigorous stringing-together of identical 138 Removing Some Speech,0
latour_2013_aime_en,latour,translation,translation,1,402513,"in their smallest sinuosities, the very movements of displacement and",translation,"On this point at least, no nullifying flaw will keep",0
latour_2013_aime_en,latour,translation,translate,1,403039,"words, it is to comment, transform, transport, distort, interpret, restate,",translate,"transpose, that is to say metamorphose, change form, yes, if",0
latour_2013_aime_en,latour,translation,translations,1,443619,"All, the presence of a multiplicity of dubious manipulations, defective",translations,"worn-out metaphors, projections, in short transformations that cancel out their",0
latour_2013_aime_en,latour,translation,translation,1,445563,"foundations that no interpretation, no transformation, no manipula- tion, no",translation,"would soil, that no multiplicity would corrupt, that no movement",0
latour_2013_aime_en,latour,translation,translate,1,524412,"rooms are filled with “Transformers,” or “transformable charac- ters” (to",translate,"from French, where the label is particularly apt), people whose",0
latour_2013_aime_en,latour,translation,translation,1,596737,"or the other of those ingredients, whose mediation, intervention, and",translation,"are indispensable to its achievement. However lazy he may be,",0
latour_2013_aime_en,latour,translation,translated,1,598062,"and which they have “turned away” from their initial goals—yes,",translated,enrolled and twisted— as surely as the strands of fine,0
latour_2013_aime_en,latour,translation,translated,1,628441,"themselves,” as the expression puts it so well, to being",translated,"deflected, disposed, arranged, but they nevertheless remain “themselves,” ready to",0
latour_2013_aime_en,latour,translation,translation,1,632831,"made and the poorly made. It is this displacement, this",translation,"completely original every time, that artisans, architects, engineers practice day",0
latour_2013_aime_en,latour,translation,translations,1,635290,"of a series, often a very long series, of nested",translations,a laby- rinth. There is technical folding every time we,0
latour_2013_aime_en,latour,translation,translate,1,657168,"what is lacking, what must be added in order to",translate,"it, to take it up again, to grasp it anew,",0
latour_2013_aime_en,latour,translation,translate,1,792995,"chains of reference [ref] are going to fold, twist, and",translate,"them a third time, as we saw at the end",0
latour_2013_aime_en,latour,translation,translations,1,811779,to end up with this? Thousands of years of uninterrupted,translations,"continual variations, 299 • §3-ch11 prodigious innovations, to end in",0
latour_2013_aime_en,latour,translation,translated,1,846793,"an ending, some sense, some promise of plenitude. Which is",translated,"very awkwardly to be sure, by “eternity” and “eternal life”—but",0
latour_2013_aime_en,latour,translation,translations,1,855676,"if, and only if, all the rest of the betrayals,",translations,"fidelities, inventions are in place. In this sense, it is",0
latour_2013_aime_en,latour,translation,translated,1,860254,"the divinities.” But, in an astonishing detour, this contrast was",translated,into a squabble over the form of statues and images:,0
latour_2013_aime_en,latour,translation,translation,1,921406,"a unified representation of that multitude; then, by a dizzying",translation,"betrayal, invent a version of its pain and grievances from",0
latour_2013_aime_en,latour,translation,translated,1,921786,"laws passed; requirements, orders, and laws that are now exchanged,",translated,"transposed, transformed, opposed by the multitude in such diverse ways",0
latour_2013_aime_en,latour,translation,translation,1,922876,§3-ch12 millions: can you imagine the impossibility of this new,translation,"betrayal?). The Circle cannot subsist through a substance, only through",0
latour_2013_aime_en,latour,translation,translate,1,924661,"it secures (and these are the ones, this time, who",translate,"what is expected of them). The same movement of enveloping,",0
latour_2013_aime_en,latour,translation,translation,1,937042,"to another, yes, a miracle is required, a transposition, a",translation,in comparison with which transubstantiation is only a minor mystery.,0
latour_2013_aime_en,latour,translation,translations,1,980518,"the two? This is where a series of trans- formations,",translations,"transmutations, transubstantiations unfolds; by degrees, and by paying—sometimes very dearly—for",0
latour_2013_aime_en,latour,translation,translations,1,993392,the other modes do not archive their successive shiftings or,translations,"They leave wakes behind, of course; they begin again, each",0
latour_2013_aime_en,latour,translation,translation,1,1147970,what 428 Mobilizing the Beings of Passionate Interest • new,translation,interest makes the (quasi) subject of a (quasi)object— and vice,0
latour_2013_aime_en,latour,translation,translation,1,1148066,the (quasi) subject of a (quasi)object— and vice versa—grow. “A,translation,"No, not a translation but an ← fourth, the obstacle",0
latour_2013_aime_en,latour,translation,translation,1,1148089,"a (quasi)object— and vice versa—grow. “A translation? No, not a",translation,"but an ← fourth, the obstacle exchange, a simple exchange",0
latour_2013_aime_en,latour,translation,translation,1,1171832,"always precedes to be equivalent, as change precedes exchange, as",translation,"precedes mere displacement. Even later, when habit has covered over",0
latour_2013_aime_en,latour,translation,translates,1,1261944,"“neo.” They think that the expression laisser faire, laisser passer",translates,"faithfully the admirable injunction “Don’t let anything go, don’t let",0
latour_2013_aime_en,latour,translation,translation,1,1299550,of crossings Displacement without [dc] double click Horror of hiatuses,translation,This table summarizes the state of the inquiry presented in,0
latour_2013_aime_en,latour,articulation,articulated,1,12419,speak of values without bracketing reality (143). Language is well,articulated,"like the world with which it is charged (144), provided",0
latour_2013_aime_en,latour,articulation,articulated,1,19578,and sign (254) and find another way of accessing the,articulated,world (256). ·Chapter 10· Learning to Respect Appearances. . .,0
latour_2013_aime_en,latour,articulation,articulate,1,27110,sensitive to tonality (375). Classifying the modes allows us to,articulate,"well what we have to say (376) and to explain,",0
latour_2013_aime_en,latour,articulation,articulated,1,265172,"false, or at least, as we shall see, to be",articulated,"in their own way. I could be completely mistaken, but",0
latour_2013_aime_en,latour,articulation,articulated,1,265722,"different, through which we know the mountain. The world is",articulated,Knowledge as well. The two respond to each other sometimes—but,0
latour_2013_aime_en,latour,articulation,articulate,1,297438,"express themselves, they predicate them- selves, they enunciate themselves, they",articulate,"themselves admirably. To be sure, they reproduce themselves almost identically,",0
latour_2013_aime_en,latour,articulation,articulation,1,303876,"“external world,” by recognizing that they have a capacity for",articulation,"and thus for expression, which makes them comparable to the",0
latour_2013_aime_en,latour,articulation,articulated,1,359678,"reality. Fortunately, the method that allows us Language is well",articulated,like the to recognize a crossing will succeed in world,0
latour_2013_aime_en,latour,articulation,articulated,1,417347,"Language is well The consequence of the foregoing is that,",articulated,"like the to continue the inquiry, we need to proceed",0
latour_2013_aime_en,latour,articulation,articulated,1,418367,obsti- nate as it is obtuse—and on the other an,articulated,language—but which is as arbitrary as it is changeable. The,0
latour_2013_aime_en,latour,articulation,articulation,1,419047,all senses of the word) if we used the term,articulation,to designate both the world and words. If we speak,0
latour_2013_aime_en,latour,articulation,articulated,1,419128,both the world and words. If we speak in an,articulated,"manner, it is because the world, too, is made up",0
latour_2013_aime_en,latour,articulation,articulations,1,419203,"it is because the world, too, is made up of",articulations,in which we are beginning to identify the junctures proper,0
latour_2013_aime_en,latour,articulation,articulation,1,421105,the segments along the path of a pipe’s existence.” The,articulation,"of the pipe with itself, then the articulation of this",0
latour_2013_aime_en,latour,articulation,articulation,1,421152,"existence.” The articulation of the pipe with itself, then the",articulation,"of this first articulation with the word “pipe,” then the",0
latour_2013_aime_en,latour,articulation,articulation,1,421179,"the pipe with itself, then the articulation of this first",articulation,"with the word “pipe,” then the articulation of these first",0
latour_2013_aime_en,latour,articulation,articulation,1,421223,"of this first articulation with the word “pipe,” then the",articulation,of these first two articulations with the picture of the,0
latour_2013_aime_en,latour,articulation,articulations,1,421255,"the word “pipe,” then the articulation of these first two",articulations,with the picture of the pipe would also deserve to,0
latour_2013_aime_en,latour,articulation,articulation,1,422309,"abyss between the world and things appears immense, from one",articulation,to the next it is no longer an abyss at,0
latour_2013_aime_en,latour,articulation,articulated,1,430943,hears in a completely different way what is usually called,articulated,"language. But just as things are getting clearer, they turn",0
latour_2013_aime_en,latour,articulation,articulation,1,436704,"example of what is to are constructed, be understood by",articulation,"we have made our task somewhat easier, for we have",0
latour_2013_aime_en,latour,articulation,articulation,1,468127,entering into contact with beings that remain totally resistant to,articulation,"expression, instauration, as long as we lack another path that",0
latour_2013_aime_en,latour,articulation,articulation,1,496052,"have the junction point, itself improbable link between cleft, the",articulation,that makes it possible to give knowledge and belief. meaning,0
latour_2013_aime_en,latour,articulation,articulations,1,500490,they cut off twice over any continuity with the two,articulations,on which what they cherished the most depended. From this,0
latour_2013_aime_en,latour,articulation,articulated,1,505969,"existence [rep]; here we surely have two distinct modes, each",articulated,and each real in its kind. I have alluded several,0
latour_2013_aime_en,latour,articulation,articulation,1,557487,therapist. ← and particular But to grasp this form of,articulation,we still ontological have to be able to define the,0
latour_2013_aime_en,latour,articulation,articulation,1,569800,"supernatural, or mysterious; it comes from their precise form of",articulation,we take them for others because they take themselves and,0
latour_2013_aime_en,latour,articulation,articulation,1,573555,"qualified them as “prelinguistic,” when there is no proposition, no",articulation,no predication except in that they are already responsible for,0
latour_2013_aime_en,latour,articulation,articulations,1,590173,"various sizes can be used to cut out, following the",articulations,"of the creature itself, all the modes of existence, without",0
latour_2013_aime_en,latour,articulation,articulated,1,647941,another proper consistency an original trajectory way of accessing the,articulated,world. as well as a particular set of specifications. These,0
latour_2013_aime_en,latour,articulation,articulated,1,711617,"accessing the those who, having agreed to lose the experience",articulated,"world. of relations, try to reinject relations on the basis",0
latour_2013_aime_en,latour,articulation,articulations,1,711826,“material world” that has been emptied in advance of all,articulations,"Now, as we are beginning to understand more clearly, it",0
latour_2013_aime_en,latour,articulation,articulated,1,711936,"understand more clearly, it is the world itself that is",articulated,If living beings manage to make out an “index” in,0
latour_2013_aime_en,latour,articulation,articulated,1,713119,so indifferent to the other differences? That the world is,articulated,and that this is why we sometimes manage to take,0
latour_2013_aime_en,latour,articulation,articulations,1,713198,why we sometimes manage to take up certain of its,articulations,"through the intermediary of expressions, only an infinitesimal number of",0
latour_2013_aime_en,latour,articulation,articulation,1,714108,"of “Language,” unless it is to interrupt this movement of",articulation,"for a moment, to make the analysis easier. Language becomes",0
latour_2013_aime_en,latour,articulation,articulated,1,714742,"learn to speak that language at last, without opposing their",articulated,language” to what they perceive as an unarticulated world. 257,0
latour_2013_aime_en,latour,articulation,articulation,1,740868,“right to draw on” being-as-other and as a type of,articulation,"it must also obey particular felicity and infelicity conditions. Now,",0
latour_2013_aime_en,latour,articulation,articulated,1,780979,"Even if it precedes the human infinitely, it is well",articulated,without in any way resembling an “external world” to which,0
latour_2013_aime_en,latour,articulation,articulated,1,781107,world of the symbolic would be opposed. An entity is,articulated,"let us recall, if it must obtain continuity through discontinuities,",0
latour_2013_aime_en,latour,articulation,articulation,1,781317,"branching point, a risk to be taken—something called, precisely, an",articulation,Let us come at these three modes from another Lines,0
latour_2013_aime_en,latour,articulation,articulated,1,781711,"They are mute, that goes without saying, since they precede",articulated,language. But it would be absurd to say that they,0
latour_2013_aime_en,latour,articulation,articulated,1,781781,it would be absurd to say that they are not,articulated,on that account. They unquestionably enunciate themselves (in the etymological,0
latour_2013_aime_en,latour,articulation,articulation,1,783235,hesitation about endowing inert beings with such a capacity for,articulation,doubt is no longer an option with the lineages of,0
latour_2013_aime_en,latour,articulation,articulation,1,784604,"knowing how to determine the hiatus, the little transcendence, the",articulation,that allows us to locate the specificity of this mode,0
latour_2013_aime_en,latour,articulation,articulated,1,786693,"act and speak, it is because the worlds are already",articulated,"in at least these two ways: they reproduce, they metamorphose.",0
latour_2013_aime_en,latour,articulation,articulated,1,796149,"composite, moreover—and both are different from the first, whose fully",articulated,character modernism had no way to grasp. Thus it ought,0
latour_2013_aime_en,latour,articulation,articulated,1,945550,we need to. Are we not becoming a little more,articulated,We can finally respect democracy as much as proof [refâ•›·â•›pol].,0
latour_2013_aime_en,latour,articulation,articulated,1,979637,these dossiers hold onto multiform complaints more or less well,articulated,by plaintiffs who feel attacked for one reason or another,0
latour_2013_aime_en,latour,articulation,articulate,1,1004012,in no way preexist. Now it may be possible to,articulate,"them in their turn, by offering them a role, a",0
latour_2013_aime_en,latour,articulation,articulate,1,1012539,modes of the third group to the chart we began,articulate,well what in Part One (see pp. 488–489). There is,0
latour_2013_aime_en,latour,articulation,articulate,1,1013120,a sign that makes it recognizable? How could we clearly,articulate,the differences that we risk losing at every moment? The,0
latour_2013_aime_en,latour,articulation,articulate,1,1015755,materials [fic]. The Moderns’ metalanguage gave them no way to,articulate,"the nuances of these distinctions. On this point, at least,",0
latour_2013_aime_en,latour,articulation,articulation,1,1170922,the consumers’ job to know what they want.” With each,articulation,"of courses of action, the surprise of value emerges. We",0
latour_2013_aime_en,latour,articulation,articulation,1,1211889,its subsis- tence. This is what I have called its,articulation,All those who oppose being to having-to-be are thus addressing,0
latour_2013_aime_en,latour,articulation,articulation,1,1212200,"limbos of moral philosophy. And as we have seen, this",articulation,"is expressed even in stones, cats, mats, and pipes, all",0
latour_2013_aime_en,latour,construction,construction,1,12835,into account (148). ·Chapter 6· Correcting a Slight Defect in,Construction,. . . . . . . . . .,0
latour_2013_aime_en,latour,construction,constructed,1,13104,of understanding in a pos- itive way how facts are,constructed,"(153), which leads to a curious connivance between the critical",0
latour_2013_aime_en,latour,construction,construction,1,13266,Thus we have to come back to the notion of,construction,and distinguish three features (157): 1. the action is doubled,0
latour_2013_aime_en,latour,construction,construction,1,13523,does not succeed in retaining the features of a good,construction,(159). We thus have to shift to the concept of,0
latour_2013_aime_en,latour,construction,construction,1,40398,more chapters (5 and 6) to the question of how,construction,and reality are connected— why can’t we say of something,0
latour_2013_aime_en,latour,construction,construction,1,74730,"to modernism. And if I am wrong, it is by",construction,since a diplomat cannot be right all alone. He can,0
latour_2013_aime_en,latour,construction,construction,1,131989,"list of variables, all of which are necessary to the",construction,"of a particular pipeline, and many of which are unforeseeable.",0
latour_2013_aime_en,latour,construction,constructed,1,197076,"may complain all you like that law is “formal,” “arbitrary,”",constructed,"“encumbered with mediations,” but you will not weaken 60 Collecting",0
latour_2013_aime_en,latour,construction,construction,1,348397,composed entirely of forms that are the only substances. The,construction,"may appear mad, but the gains are enormous. ← since",0
latour_2013_aime_en,latour,construction,construction,1,368199,Impediments • and the back-and-forth movements of bulldozers on the,construction,site of a public works project. Wanting to use straight,0
latour_2013_aime_en,latour,construction,constructed,1,424294,"things, the sacred and the profane, the real and the",constructed,"the abstract and the concrete, the savage and the civilized,",0
latour_2013_aime_en,latour,construction,construction,1,431224,"world and words, this time, but about the link between",construction,"and truth. Once this new obstacle has been overcome, we",0
latour_2013_aime_en,latour,construction,construction,1,431724,to inherit. 149 ·Chapter 6· Correcting a Slight Defect in,Construction,The difficulty of inquiring into the We then find ourselves,0
latour_2013_aime_en,latour,construction,constructed,1,432015,how facts look elsewhere to account for the failures are,constructed,which leads to a curious of constructivism: iconoclasm and the,0
latour_2013_aime_en,latour,construction,construction,1,432392,back to the notion value had misunderstood idols because of,construction,and distinguish three of the contradictory injunction of a God,0
latour_2013_aime_en,latour,construction,construction,1,432995,have to try to put an end to belief in,construction,belief by detecting the double root of the double language,0
latour_2013_aime_en,latour,construction,construction,1,435853,"one that accounts simultaneously, 152 Correcting a Slight Defect in",Construction,"• moreover, for their energy, their enthusiasm, and their complete",0
latour_2013_aime_en,latour,construction,constructed,1,436672,"things, as the prime example of what is to are",constructed,"be understood by articulation, we have made our task somewhat",0
latour_2013_aime_en,latour,construction,construction,1,436864,"that, in this case at least, the artificiality of the",construction,and the reality of the result went hand in hand;,0
latour_2013_aime_en,latour,construction,construction,1,437751,it is because there is in the very notion of,construction,(and in the scholarly theme of constructionism) something that has,0
latour_2013_aime_en,latour,construction,construction,1,440657,if one avoids its most banal uses—what is called “social”,construction,"or even more trivially, the claim that “the illusory causes",0
latour_2013_aime_en,latour,construction,constructed,1,440964,be injecting doubt at the same time. “If it is,constructed,then it’s likely to be fake.” Even without the addition,0
latour_2013_aime_en,latour,construction,construction,1,441131,"even in small doses, the appeal to the notion of",construction,always remains a tool for critique. It is true that,0
latour_2013_aime_en,latour,construction,construction,1,441689,the end; only habit 154 Correcting a Slight Defect in,Construction,• and a taste for observation are lacking; ethnographers have,0
latour_2013_aime_en,latour,construction,construction,1,442950,leads to a curious thought to make the notion of,construction,more connivance between the positive. If it has become impossible,0
latour_2013_aime_en,latour,construction,constructed,1,443117,a critical mind and the single breath “This is well,constructed,"it is there- search for foundations. fore true, and even",0
latour_2013_aime_en,latour,construction,construction,1,444735,"“differance,” who was right always to preface the notion of",construction,with the prep- osition “de”: constructivism is always in fact,0
latour_2013_aime_en,latour,construction,construction,1,444824,with the prep- osition “de”: constructivism is always in fact,construction,We shall never be able to reconstruct the pathways of,0
latour_2013_aime_en,latour,construction,construction,1,447441,"at all, it’s not 156 Correcting a Slight Defect in",Construction,"• that! You’ve got it all wrong, without a path",0
latour_2013_aime_en,latour,construction,constructed,1,447991,"longer pronounce this benediction, this veridiction: “Because it is well",constructed,it may therefore be quite true.” But who taught the,0
latour_2013_aime_en,latour,construction,construction,1,448572,"to go back to the source, heaping discredit on all",construction,To protect the diversity of truths is civilization itself; to,0
latour_2013_aime_en,latour,construction,construction,1,449155,notion tivism and understand by what accident the requi- of,construction,site tools now lie broken in our shed. How do,0
latour_2013_aime_en,latour,construction,constructed,1,449585,"scientific fact, a house, a play, an idol, a group—is",constructed,is to say at least three different things that we,0
latour_2013_aime_en,latour,construction,construction,1,450806,opens up an enigma as to the author of the,construction,"when someone acts, others get moving, pass into action. We",0
latour_2013_aime_en,latour,construction,constructed,1,451071,to say of something that it is action is uncertain;,constructed,is to make the direction of the vector of the,0
latour_2013_aime_en,latour,construction,constructed,1,451559,can go in either direction: from the constructor to the,constructed,"or vice versa, from the product to the producer, from",0
